Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2016-09-26,2016,9,26,Monday,39,2016-39,116.8,116.94,116.28,116.53,3022400,100.71,-0.005462073733173756,100.29285714285716,101.54480000000001
2016-09-27,2016,9,27,Tuesday,39,2016-39,116.95,117.2,116.37,116.88,3745400,101.02,0.0030034436426693567,100.2907142857143,101.4418
2016-09-28,2016,9,28,Wednesday,39,2016-39,116.38,116.53,114.46,115.18,5638900,99.55,-0.014544773439361558,100.23,101.26299999999999
2016-09-29,2016,9,29,Thursday,39,2016-39,115.2,115.97,114.73,114.79,4924400,99.21,-0.0033859815916948977,100.24285714285715,101.085
2016-09-30,2016,9,30,Friday,39,2016-39,114.69,115.71,114.69,115.36,4188700,99.7,0.004965727154544464,100.20642857142856,100.8976
2016-10-03,2016,10,3,Monday,40,2016-40,115.01,115.15,114.41,114.64,3085800,99.08,-0.006241741471045836,100.20071428571428,100.6792
2016-10-04,2016,10,4,Tuesday,40,2016-40,114.99,115.51,113.42,113.5,4742900,98.1,-0.009943835785103605,100.09714285714286,100.456
2016-10-05,2016,10,5,Wednesday,40,2016-40,113.91,114.83,113.38,113.41,3720300,98.02,-0.0007930717402103715,99.92857142857143,100.32879999999999
2016-10-06,2016,10,6,Thursday,40,2016-40,113.25,114.22,112.4,113.92,3900000,98.46,0.0044970174519303185,99.845,100.24859999999998
2016-10-07,2016,10,7,Friday,40,2016-40,113.97,114.34,113.22,113.45,4153100,98.05,-0.0041258629578093675,99.73642857142856,100.1612
2016-10-10,2016,10,10,Monday,41,2016-41,114.21,114.99,114.16,114.71,3290300,99.14,0.011106421803908972,99.62857142857142,100.126
2016-10-11,2016,10,11,Tuesday,41,2016-41,114.65,115.23,113.56,113.68,3943300,98.25,-0.008979217868737455,99.42785714285715,100.0668
2016-10-12,2016,10,12,Wednesday,41,2016-41,113.6,115.23,113.54,114.71,3340200,99.14,0.009060574743374072,99.2642857142857,100.0308
2016-10-13,2016,10,13,Thursday,41,2016-41,114.14,115.74,114.07,115.41,4464700,99.75,0.006102269753151868,99.15571428571427,100.01
2016-10-14,2016,10,14,Friday,41,2016-41,114.9,115.11,114.07,114.09,5312500,98.61,-0.011437688781601896,99.00571428571428,99.95300000000002
2016-10-17,2016,10,17,Monday,42,2016-42,113.91,114.4,112.1,112.41,5655700,97.15,-0.014725132257242368,98.7292857142857,99.85119999999999
2016-10-18,2016,10,18,Tuesday,42,2016-42,112.89,113.09,111.23,111.25,6198400,96.15,-0.010319283939526303,98.48642857142856,99.74520000000001
2016-10-19,2016,10,19,Wednesday,42,2016-42,111.71,111.77,111.12,111.26,6433400,96.16,8.990127760588607e-05,98.26857142857143,99.6392
2016-10-20,2016,10,20,Thursday,42,2016-42,111.3,111.3,110.33,110.57,7250700,95.56,-0.006201678440057146,97.97285714285714,99.51279999999998
2016-10-21,2016,10,21,Friday,42,2016-42,113.27,114.5,112.75,113.93,10108000,98.47,0.03038804836240039,97.92928571428571,99.4346
2016-10-24,2016,10,24,Monday,43,2016-43,114.25,114.5,112.64,113.57,6173500,98.16,-0.0031599267087297767,97.93357142857143,99.34779999999999
2016-10-25,2016,10,25,Tuesday,43,2016-43,113.5,113.54,112.67,112.72,4879000,97.42,-0.007484340519538724,97.89071428571428,99.2634
2016-10-26,2016,10,26,Wednesday,43,2016-43,112.27,112.7,111.4,112.11,3763100,96.89,-0.005411598921439276,97.77857142857144,99.1782
2016-10-27,2016,10,27,Thursday,43,2016-43,112.17,112.49,111.78,112.08,2960700,96.87,-0.00026755616888229916,97.69428571428571,99.10700000000001
2016-10-28,2016,10,28,Friday,43,2016-43,112.26,112.35,111.53,112.1,3304700,96.89,0.00017839226276916698,97.53357142857143,99.0358
2016-10-31,2016,10,31,Monday,44,2016-44,112.46,112.73,111.79,112.57,4181600,97.29,0.004192848510009117,97.465,99.009
2016-11-01,2016,11,1,Tuesday,44,2016-44,112.65,112.77,111.95,112.25,3935600,97.02,-0.002842714253775913,97.31357142857144,98.96959999999999
2016-11-02,2016,11,2,Wednesday,44,2016-44,112.1,112.77,111.82,112.39,3512500,97.14,0.0012469331939184425,97.12714285714287,98.9366
2016-11-03,2016,11,3,Thursday,44,2016-44,112.74,112.85,111.52,111.72,3890700,96.56,-0.005961268484542814,96.98071428571428,98.8976
2016-11-04,2016,11,4,Friday,44,2016-44,111.99,112.0,110.83,111.04,3457400,95.97,-0.006086541388102162,96.89642857142859,98.8372
2016-11-07,2016,11,7,Monday,45,2016-45,112.0,113.28,111.88,112.82,3842400,97.51,0.016030225158350175,96.99357142857143,98.82440000000001
2016-11-08,2016,11,8,Tuesday,45,2016-45,113.01,114.25,113.0,114.11,3300200,98.62,0.011434077108310126,97.1692857142857,98.81720000000001
2016-11-09,2016,11,9,Wednesday,45,2016-45,112.09,115.42,111.8,114.98,5099500,99.37,0.007624218458814891,97.44142857142857,98.8106
2016-11-10,2016,11,10,Thursday,45,2016-45,115.03,115.04,113.78,114.51,4437700,98.97,-0.0040875198019110215,97.47714285714287,98.7908
2016-11-11,2016,11,11,Friday,45,2016-45,114.67,114.96,114.17,114.22,4331200,98.72,-0.002532682465648972,97.51714285714287,98.7704
2016-11-14,2016,11,14,Monday,46,2016-46,114.99,118.75,114.72,117.86,7093200,101.86,0.031868367374303874,97.83428571428571,98.8054
2016-11-15,2016,11,15,Tuesday,46,2016-46,117.58,118.48,117.02,118.32,4447900,102.26,0.003902928454625254,98.21785714285714,98.8238
2016-11-16,2016,11,16,Wednesday,46,2016-46,118.86,119.6,118.47,119.21,5371100,103.03,0.007521996105082973,98.65785714285714,98.8634
2016-11-17,2016,11,17,Thursday,46,2016-46,118.89,119.5,118.28,119.45,2836600,103.24,0.0020131889907359923,99.11142857142856,98.92020000000001
2016-11-18,2016,11,18,Friday,46,2016-46,119.26,120.24,118.91,120.0,3655400,103.71,0.004604396572416292,99.57000000000001,99.01379999999999
2016-11-21,2016,11,21,Monday,47,2016-47,119.8,120.5,118.96,119.5,3603300,103.28,-0.004166710497481296,100.01714285714286,99.07519999999998
2016-11-22,2016,11,22,Tuesday,47,2016-47,119.5,120.29,118.88,119.69,3699100,103.45,0.0015901256491788196,100.46785714285714,99.16099999999999
2016-11-23,2016,11,23,Wednesday,47,2016-47,119.73,120.76,119.73,120.14,2860200,103.83,0.0037596189226187793,100.98714285714286,99.24660000000002
2016-11-25,2016,11,25,Friday,47,2016-47,120.08,120.99,119.92,120.66,1709100,104.28,0.004328279106587729,101.58071428571428,99.3246
2016-11-28,2016,11,28,Monday,48,2016-48,120.38,121.87,120.23,121.82,5931700,105.29,0.009613859514405965,102.13642857142857,99.43780000000001
2016-11-29,2016,11,29,Tuesday,48,2016-48,120.38,120.79,119.02,120.68,6370900,105.11,-0.0016544067429012932,102.60000000000001,99.5486
2016-11-30,2016,11,30,Wednesday,48,2016-48,120.22,120.49,119.27,119.27,5696100,103.88,-0.011684089793618235,102.92214285714284,99.61319999999999
2016-12-01,2016,12,1,Thursday,48,2016-48,118.96,118.96,117.87,118.47,4445000,103.19,-0.006707251826798544,103.22357142857142,99.65580000000001
2016-12-02,2016,12,2,Friday,48,2016-48,118.0,118.5,117.71,118.24,3348700,102.99,-0.0019414447889346542,103.52857142857142,99.68700000000001
2016-12-05,2016,12,5,Monday,49,2016-49,119.45,120.34,119.03,119.29,5191900,103.9,0.00888024872875004,103.67428571428572,99.7396
2016-12-06,2016,12,6,Tuesday,49,2016-49,119.29,119.65,118.6,119.25,3368000,103.87,-0.00033549721325842885,103.78928571428571,99.80279999999999
2016-12-07,2016,12,7,Wednesday,49,2016-49,119.41,120.13,118.47,119.92,4059900,104.45,0.005618691431717782,103.89071428571428,99.8714
2016-12-08,2016,12,8,Thursday,49,2016-49,120.05,121.15,119.5,120.45,3255100,104.91,0.00441933639175196,104.01,99.9786
2016-12-09,2016,12,9,Friday,49,2016-49,120.57,121.27,120.21,121.26,2623700,105.62,0.006724955676015387,104.14642857142857,100.1068
2016-12-12,2016,12,12,Monday,50,2016-50,121.57,122.25,121.26,121.74,4172000,106.04,0.003958393454831954,104.34357142857142,100.23360000000001
2016-12-13,2016,12,13,Tuesday,50,2016-50,121.78,122.92,121.76,122.68,4308000,106.85,0.007721451835847715,104.58642857142857,100.389
2016-12-14,2016,12,14,Wednesday,50,2016-50,122.87,123.4,122.39,122.84,4967400,106.99,0.0013041204637456172,104.81214285714286,100.5668
2016-12-15,2016,12,15,Thursday,50,2016-50,122.97,123.36,121.77,122.36,4402800,106.58,-0.00390755107380103,104.97642857142857,100.73800000000001
2016-12-16,2016,12,16,Friday,50,2016-50,122.89,123.84,122.54,123.24,10793800,107.34,0.007192030051526688,105.12285714285714,100.91560000000001
2016-12-19,2016,12,19,Monday,51,2016-51,123.23,123.66,122.77,122.99,3545500,107.12,-0.0020286377521937515,105.26642857142858,101.09700000000001
2016-12-20,2016,12,20,Tuesday,51,2016-51,123.18,123.9,122.71,123.33,2768800,107.42,0.0027642621984562687,105.51928571428572,101.2626
2016-12-21,2016,12,21,Wednesday,51,2016-51,123.15,123.76,123.1,123.18,2762800,107.29,-0.0012159254126351549,105.81214285714286,101.4434
2016-12-22,2016,12,22,Thursday,51,2016-51,123.12,124.0,123.09,123.72,3037100,107.76,0.004383798236055947,106.15285714285714,101.6158
2016-12-23,2016,12,23,Friday,51,2016-51,123.37,123.83,123.07,123.14,2164100,107.25,-0.004688077792525336,106.39214285714286,101.7658
2016-12-27,2016,12,27,Tuesday,52,2016-52,123.3,123.65,122.97,123.07,1919300,107.19,-0.0005684969465695744,106.62928571428571,101.9374
2016-12-28,2016,12,28,Wednesday,52,2016-52,122.93,123.35,122.61,122.68,1980200,106.85,-0.003168867251130969,106.80071428571429,102.1314
2016-12-29,2016,12,29,Thursday,52,2016-52,122.76,123.36,122.76,122.79,1943300,106.95,0.0008967836312425703,106.94642857142857,102.3474
2016-12-30,2016,12,30,Friday,52,2016-52,122.79,123.16,121.44,121.72,3574600,106.02,-0.008714191469241905,106.97500000000001,102.54459999999999
2017-01-03,2017,1,3,Tuesday,01,2017-01,121.86,122.0,118.96,119.62,5123800,104.19,-0.01725264897962442,106.84285714285716,102.7172
2017-01-04,2017,1,4,Wednesday,01,2017-01,119.0,119.74,118.18,119.48,3780800,104.07,-0.0011705247729467683,106.64428571428572,102.8292
2017-01-05,2017,1,5,Thursday,01,2017-01,119.34,120.2,119.1,119.7,4261100,104.26,0.0018413107704584597,106.44928571428571,102.95120000000001
2017-01-06,2017,1,6,Friday,01,2017-01,118.93,121.5,118.52,120.76,4089200,105.18,0.008855577506372114,106.34928571428573,103.1064
2017-01-09,2017,1,9,Monday,02,2017-02,120.76,121.06,120.33,120.43,3021800,104.89,-0.0027327628489902667,106.17428571428572,103.26639999999999
2017-01-10,2017,1,10,Tuesday,02,2017-02,120.46,120.85,119.73,120.25,3108400,104.74,-0.0014946825305215405,106.00428571428571,103.42379999999999
2017-01-11,2017,1,11,Wednesday,02,2017-02,120.93,121.5,120.62,120.88,3565200,105.29,0.005238855613074689,105.85214285714285,103.5918
2017-01-12,2017,1,12,Thursday,02,2017-02,120.3,122.31,120.2,122.1,3480700,106.35,0.010092746368887351,105.785,103.77300000000001
2017-01-13,2017,1,13,Friday,02,2017-02,122.24,122.24,121.1,121.5,2877400,105.83,-0.004913773127805499,105.64714285714285,103.9492
2017-01-17,2017,1,17,Tuesday,03,2017-03,120.75,122.8,120.7,122.75,4077600,106.92,0.010287872556168809,105.62357142857142,104.14479999999999
2017-01-18,2017,1,18,Wednesday,03,2017-03,122.81,123.0,121.8,122.71,3395000,106.88,-0.0003259691284115407,105.60142857142856,104.3512
2017-01-19,2017,1,19,Thursday,03,2017-03,122.24,123.0,122.04,122.18,3155200,106.42,-0.004318928885078344,105.57071428571429,104.56020000000001
2017-01-20,2017,1,20,Friday,03,2017-03,122.26,122.95,122.02,122.26,4887100,106.49,0.0006548362640494965,105.53785714285713,104.7398
2017-01-23,2017,1,23,Monday,04,2017-04,121.69,122.08,119.82,121.38,7022600,105.72,-0.007197911913451982,105.51642857142858,104.8818
2017-01-24,2017,1,24,Tuesday,04,2017-04,121.97,122.06,120.52,121.05,3495200,105.43,-0.0027185881007791846,105.60499999999999,105.00299999999999
2017-01-25,2017,1,25,Wednesday,04,2017-04,121.49,121.92,120.95,121.79,3968300,106.08,0.0061132364862719335,105.74857142857142,105.14519999999999
2017-01-26,2017,1,26,Thursday,04,2017-04,121.86,122.38,121.76,121.88,2497300,106.16,0.0007388519694651041,105.88428571428571,105.29400000000001
2017-01-27,2017,1,27,Friday,04,2017-04,122.27,122.99,121.48,122.86,3592700,107.01,0.008040734566426622,106.01499999999999,105.39699999999999
2017-01-30,2017,1,30,Monday,05,2017-05,122.81,123.21,122.3,123.02,3778000,107.15,0.001302281159408114,106.17642857142857,105.49480000000001
2017-01-31,2017,1,31,Tuesday,05,2017-05,123.02,123.34,122.1,122.57,3733300,106.76,-0.003657964446100781,106.32071428571429,105.5694
2017-02-01,2017,2,1,Wednesday,05,2017-05,121.9,122.5,121.7,122.42,3233400,106.63,-0.001223678985187604,106.41642857142858,105.63719999999999
2017-02-02,2017,2,2,Thursday,05,2017-05,122.54,123.98,122.26,123.22,3236600,107.32,0.006534951601775862,106.48571428571428,105.7094
2017-02-03,2017,2,3,Friday,05,2017-05,123.31,124.51,123.28,124.24,3183000,108.21,0.008277732590104003,106.6557142857143,105.808
2017-02-06,2017,2,6,Monday,06,2017-06,124.09,124.9,123.95,124.45,2760300,108.4,0.0016901792148356076,106.76142857142857,105.90700000000001
2017-02-07,2017,2,7,Tuesday,06,2017-06,124.95,125.42,124.59,124.59,2847200,108.52,0.0011249552706578125,106.87857142857142,106.0008
2017-02-08,2017,2,8,Wednesday,06,2017-06,124.58,125.36,124.49,124.67,2835200,108.59,0.0006421695008296258,107.03357142857143,106.08699999999999
2017-02-09,2017,2,9,Thursday,06,2017-06,124.67,125.0,124.36,124.48,2493600,108.42,-0.00152394544064538,107.17142857142856,106.14959999999999
2017-02-10,2017,2,10,Friday,06,2017-06,124.68,126.11,124.52,125.82,3681400,109.59,0.010764611304273863,107.44785714285715,106.2392
2017-02-13,2017,2,13,Monday,07,2017-07,126.02,126.68,125.49,125.54,2993800,109.35,-0.002225133805993873,107.72785714285715,106.3486
2017-02-14,2017,2,14,Tuesday,07,2017-07,125.5,126.07,125.27,125.81,2663100,109.58,0.0021504846666766664,107.97785714285713,106.4764
2017-02-15,2017,2,15,Wednesday,07,2017-07,125.66,126.79,125.45,126.48,2974900,110.16,0.005325859839688807,108.26357142857144,106.6198
2017-02-16,2017,2,16,Thursday,07,2017-07,126.75,127.82,126.31,126.7,3006000,110.36,0.0017391955945087467,108.50285714285714,106.749
2017-02-17,2017,2,17,Friday,07,2017-07,126.78,127.88,126.68,127.8,3677400,111.31,0.008681986376759765,108.8,106.8978
2017-02-21,2017,2,21,Tuesday,08,2017-08,127.16,128.32,127.16,128.04,4495200,111.52,0.0018777079954335196,109.14,107.0392
2017-02-22,2017,2,22,Wednesday,08,2017-08,127.52,128.11,126.4,127.85,3670700,111.36,-0.0014838354293107425,109.47785714285713,107.1682
2017-02-23,2017,2,23,Thursday,08,2017-08,127.93,128.9,127.44,128.27,3178000,111.72,0.003285183977839168,109.79214285714285,107.2902
2017-02-24,2017,2,24,Friday,08,2017-08,128.36,128.74,127.75,128.65,3537200,112.05,0.0029624173642550655,110.06642857142856,107.4104
2017-02-27,2017,2,27,Monday,09,2017-09,127.68,127.75,126.78,126.99,5184000,111.42,-0.005637779653187014,110.28214285714286,107.5018
2017-02-28,2017,2,28,Tuesday,09,2017-09,127.08,127.93,126.58,127.65,4619300,112.0,0.005197214366502223,110.5307142857143,107.60199999999999
2017-03-01,2017,3,1,Wednesday,09,2017-09,128.02,130.0,127.62,129.05,5471600,113.23,0.01096758205438264,110.86214285714286,107.735
2017-03-02,2017,3,2,Thursday,09,2017-09,129.05,129.81,128.15,128.23,6738100,112.51,-0.006354105386257025,111.15428571428572,107.83840000000001
2017-03-03,2017,3,3,Friday,09,2017-09,128.23,128.66,127.44,127.9,4067700,112.22,-0.0025736137760656863,111.34214285714286,107.9404
2017-03-06,2017,3,6,Monday,10,2017-10,127.9,128.34,127.4,128.03,3271500,112.33,0.0010165194610243233,111.55499999999999,108.03859999999999
2017-03-07,2017,3,7,Tuesday,10,2017-10,128.06,128.31,127.34,128.07,3332400,112.37,0.00031241580478957864,111.75428571428573,108.1402
2017-03-08,2017,3,8,Wednesday,10,2017-10,128.07,128.36,127.47,128.09,3571700,112.39,0.0001562270110866404,111.91357142857143,108.23280000000001
2017-03-09,2017,3,9,Thursday,10,2017-10,127.95,128.72,127.69,128.14,3265700,112.43,0.00039020103906972636,112.06142857142856,108.33640000000001
2017-03-10,2017,3,10,Friday,10,2017-10,128.56,128.59,127.72,127.98,3178900,112.29,-0.0012485905855184054,112.13142857142857,108.4384
2017-03-13,2017,3,13,Monday,11,2017-11,128.01,128.27,127.35,127.61,3130800,111.97,-0.0028911792026968808,112.16357142857143,108.54080000000002
2017-03-14,2017,3,14,Tuesday,11,2017-11,127.65,128.23,127.5,127.8,2492700,112.13,0.0014892001812796263,112.21857142857144,108.64439999999999
2017-03-15,2017,3,15,Wednesday,11,2017-11,128.21,128.3,127.47,127.88,3529300,112.2,0.000625819951368678,112.25285714285714,108.76800000000001
2017-03-16,2017,3,16,Thursday,11,2017-11,128.3,128.9,127.93,127.98,3945700,112.29,0.0007819556724968368,112.27000000000001,108.93
2017-03-17,2017,3,17,Friday,11,2017-11,128.57,129.98,128.42,128.64,12532700,112.87,0.005157146762895692,112.37357142857142,109.10600000000001
2017-03-20,2017,3,20,Monday,12,2017-12,128.99,129.48,128.47,128.78,3415500,112.99,0.0010881350158036263,112.44428571428571,109.28059999999999
2017-03-21,2017,3,21,Tuesday,12,2017-12,129.22,129.75,128.18,128.52,4062400,112.76,-0.002018808906121383,112.41071428571429,109.43220000000001
2017-03-22,2017,3,22,Wednesday,12,2017-12,128.58,129.15,128.41,129.1,3174200,113.27,0.004512960782510955,112.465,109.5998
2017-03-23,2017,3,23,Thursday,12,2017-12,129.14,129.59,128.81,129.0,2774500,113.19,-0.0007746334584807224,112.53428571428572,109.76880000000001
2017-03-24,2017,3,24,Friday,12,2017-12,129.38,129.68,129.16,129.34,3568200,113.48,0.0026356337603512525,112.61642857142859,109.93260000000001
2017-03-27,2017,3,27,Monday,13,2017-13,129.08,129.82,129.02,129.49,2540400,113.62,0.0011596933354003358,112.70571428571428,110.07799999999999
2017-03-28,2017,3,28,Tuesday,13,2017-13,129.46,129.77,128.94,129.45,3487400,113.58,-0.0003089604852902772,112.7907142857143,110.23299999999999
2017-03-29,2017,3,29,Wednesday,13,2017-13,129.0,129.67,128.63,128.84,3197800,113.05,-0.00471214636987527,112.83500000000001,110.3556
2017-03-30,2017,3,30,Thursday,13,2017-13,128.75,129.53,128.6,129.32,2018000,113.47,0.003725555303594863,112.91928571428572,110.4874
2017-03-31,2017,3,31,Friday,13,2017-13,129.39,130.19,129.3,129.61,3041700,113.72,0.0022424877567874812,113.04428571428572,110.6334
2017-04-03,2017,4,3,Monday,14,2017-14,129.5,129.71,128.86,129.61,3287100,113.72,0.0,113.15785714285713,110.77799999999999
2017-04-04,2017,4,4,Tuesday,14,2017-14,129.14,129.53,128.65,129.29,3414000,113.44,-0.002468992845878204,113.24642857142858,110.9324
2017-04-05,2017,4,5,Wednesday,14,2017-14,129.89,131.58,129.65,130.41,4052200,114.42,0.008662728999397462,113.39857142857143,111.11220000000002
2017-04-06,2017,4,6,Thursday,14,2017-14,130.31,130.66,129.96,130.15,3856900,114.2,-0.00199377556896152,113.49357142857143,111.2746
2017-04-07,2017,4,7,Friday,14,2017-14,130.02,130.4,129.62,129.96,2176600,114.03,-0.0014596692868291683,113.56785714285715,111.43199999999999
2017-04-10,2017,4,10,Monday,15,2017-15,129.95,130.65,129.52,129.98,2709300,114.05,0.0001536873660421545,113.66,111.5728
2017-04-11,2017,4,11,Tuesday,15,2017-15,130.62,131.24,129.8,131.2,3677600,115.12,0.009386065487516415,113.79214285714286,111.73219999999999
2017-04-12,2017,4,12,Wednesday,15,2017-15,131.31,131.56,130.87,131.26,3195500,115.17,0.000457301070057925,113.93357142857143,111.90039999999999
2017-04-13,2017,4,13,Thursday,15,2017-15,131.0,131.14,130.57,130.76,2429200,114.73,-0.003809034099596209,114.02285714285713,112.06240000000001
2017-04-17,2017,4,17,Monday,16,2017-16,131.25,131.87,130.91,131.35,3236400,115.25,0.004511990979608971,114.13928571428572,112.221
2017-04-18,2017,4,18,Tuesday,16,2017-16,132.01,132.8,131.8,132.3,3617400,116.08,0.007232794334354198,114.31785714285714,112.3784
2017-04-19,2017,4,19,Wednesday,16,2017-16,132.64,133.0,132.34,132.64,3132800,116.38,0.0025695632550877257,114.55571428571429,112.538
2017-04-20,2017,4,20,Thursday,16,2017-16,132.65,133.44,132.64,133.27,2697300,116.93,0.004749925806992739,114.80285714285715,112.7062
2017-04-21,2017,4,21,Friday,16,2017-16,133.55,133.88,133.15,133.41,3466100,117.06,0.001050331551266881,115.04142857142857,112.87560000000002
2017-04-24,2017,4,24,Monday,17,2017-17,134.24,134.76,133.26,134.23,5041000,117.77,0.006146576541644855,115.3307142857143,113.0626
2017-04-25,2017,4,25,Tuesday,17,2017-17,138.14,141.99,137.18,141.7,10893800,124.33,0.05565080295435787,116.10857142857142,113.3574
2017-04-26,2017,4,26,Wednesday,17,2017-17,141.7,142.0,140.34,140.84,7132200,123.57,-0.006069376346068189,116.76214285714286,113.6418
2017-04-27,2017,4,27,Thursday,17,2017-17,141.88,142.79,140.85,140.87,5183700,123.6,0.0002130619640496878,117.43357142857143,113.92219999999999
2017-04-28,2017,4,28,Friday,17,2017-17,140.39,140.76,139.78,139.93,4779900,122.78,-0.006673017453594499,118.05857142857143,114.17460000000001
2017-05-01,2017,5,1,Monday,18,2017-18,139.86,141.45,139.84,141.15,3747200,123.85,0.008718838764120607,118.75857142857141,114.4444
2017-05-02,2017,5,2,Tuesday,18,2017-18,140.98,141.81,140.72,141.23,3774100,123.92,0.0005667531047288676,119.38714285714286,114.6966
2017-05-03,2017,5,3,Wednesday,18,2017-18,142.2,142.7,141.4,142.62,4278400,125.14,0.009841942054244823,120.09928571428573,114.96900000000001
2017-05-04,2017,5,4,Thursday,18,2017-18,142.62,143.67,142.26,143.45,4178800,125.86,0.005819701910836805,120.89428571428572,115.259
2017-05-05,2017,5,5,Friday,18,2017-18,143.42,143.98,142.58,143.96,2452700,126.31,0.0035554855105297545,121.6842857142857,115.5508
2017-05-08,2017,5,8,Monday,19,2017-19,143.93,144.5,143.66,144.24,2813000,126.56,0.0019450976659129982,122.43285714285716,115.84100000000001
2017-05-09,2017,5,9,Tuesday,19,2017-19,144.09,144.98,144.0,144.36,3053800,126.66,0.0008317968983222457,123.16714285714285,116.1458
2017-05-10,2017,5,10,Wednesday,19,2017-19,143.86,144.64,143.73,144.52,2273300,126.8,0.0011083616401945662,123.87214285714285,116.4418
2017-05-11,2017,5,11,Thursday,19,2017-19,144.08,144.41,143.4,144.21,1941900,126.53,-0.0021449565873421506,124.54857142857144,116.70779999999999
2017-05-12,2017,5,12,Friday,19,2017-19,144.5,145.5,144.46,145.36,2747900,127.54,0.007974201333238229,125.24642857142858,117.00839999999998
2017-05-15,2017,5,15,Monday,20,2017-20,145.43,146.4,145.43,146.28,3332800,128.35,0.006329431572670741,125.53357142857143,117.331
2017-05-16,2017,5,16,Tuesday,20,2017-20,146.55,147.67,146.28,147.29,3540900,129.23,0.006904561383151986,125.93785714285714,117.66900000000001
2017-05-17,2017,5,17,Wednesday,20,2017-20,147.29,147.46,146.24,146.41,3875600,128.46,-0.005974988054156416,126.285,117.9908
2017-05-18,2017,5,18,Thursday,20,2017-20,146.41,147.24,145.81,147.01,2730900,128.99,0.00409841323085236,126.72857142857143,118.3228
2017-05-19,2017,5,19,Friday,20,2017-20,147.25,148.83,146.84,148.15,4071200,129.99,0.0077545386622048795,127.16714285714286,118.67399999999999
2017-05-22,2017,5,22,Monday,21,2017-21,148.3,148.88,147.93,148.19,3294500,130.02,0.0002699871486118166,127.60285714285715,119.02860000000001
2017-05-23,2017,5,23,Tuesday,21,2017-21,148.22,148.53,147.65,147.82,3262300,129.7,-0.0024970591079404025,127.92857142857143,119.3832
2017-05-24,2017,5,24,Wednesday,21,2017-21,147.94,149.99,147.0,149.5,3348900,131.17,0.011365601616763144,128.30785714285713,119.76400000000001
2017-05-25,2017,5,25,Thursday,21,2017-21,149.81,149.95,149.27,149.78,3408100,131.42,0.001873076336526891,128.67285714285714,120.1484
2017-05-26,2017,5,26,Friday,21,2017-21,149.87,150.24,149.25,149.86,3258200,131.49,0.0005337494651764807,129.025,120.5324
2017-05-30,2017,5,30,Tuesday,22,2017-22,149.95,150.33,149.52,149.93,3113900,131.55,0.0004670862590534508,129.37428571428572,120.906
2017-05-31,2017,5,31,Wednesday,22,2017-22,150.12,151.15,149.6,150.89,6415700,132.39,0.006402879758996338,129.77357142857144,121.294
2017-06-01,2017,6,1,Thursday,22,2017-22,150.79,152.39,150.35,152.39,4349800,134.55,0.01627204033710461,130.34642857142856,121.7298
2017-06-02,2017,6,2,Friday,22,2017-22,152.52,153.9,152.15,153.74,4316700,135.74,0.008859264507984133,130.93214285714285,122.1792
2017-06-05,2017,6,5,Monday,23,2017-23,153.63,153.66,152.76,152.79,2633700,134.9,-0.006179446883803341,131.4,122.6134
2017-06-06,2017,6,6,Tuesday,23,2017-23,152.37,152.59,151.21,151.23,3661900,133.52,-0.010210038470461202,131.70642857142857,123.0142
2017-06-07,2017,6,7,Wednesday,23,2017-23,151.23,152.01,150.73,151.94,2922900,134.15,0.004694793832246358,132.11285714285714,123.42480000000002
2017-06-08,2017,6,8,Thursday,23,2017-23,151.94,152.15,151.01,151.43,3709900,133.7,-0.0033568306932073577,132.4492857142857,123.8272
2017-06-09,2017,6,9,Friday,23,2017-23,151.88,152.0,150.9,151.48,4143100,133.74,0.0003301714631880337,132.71714285714285,124.241
2017-06-12,2017,6,12,Monday,24,2017-24,151.48,151.48,148.04,148.47,5902600,131.09,-0.01987049183189471,132.79357142857143,124.5934
2017-06-13,2017,6,13,Tuesday,24,2017-24,148.86,150.25,148.62,149.82,4267700,132.28,0.009092705930338285,132.97785714285715,124.96459999999999
2017-06-14,2017,6,14,Wednesday,24,2017-24,150.32,151.08,149.91,150.68,2675500,133.04,0.005740252920882316,133.11142857142858,125.351
2017-06-15,2017,6,15,Thursday,24,2017-24,149.9,151.52,149.65,151.17,2517500,133.47,0.0032518542290276287,133.25785714285715,125.7516
2017-06-16,2017,6,16,Friday,24,2017-24,150.98,152.89,150.92,151.99,5443900,134.19,0.005424444985578036,133.45071428571427,126.14699999999999
2017-06-19,2017,6,19,Monday,25,2017-25,152.39,153.18,151.84,153.14,3263800,135.21,0.007566304372792265,133.71214285714285,126.5672
2017-06-20,2017,6,20,Tuesday,25,2017-25,154.27,155.28,153.84,154.07,3614400,136.03,0.006072975467946273,133.97214285714284,127.00720000000001
2017-06-21,2017,6,21,Wednesday,25,2017-25,154.18,154.42,153.61,153.73,2448500,135.73,-0.0022069860109056316,134.05642857142857,127.4408
2017-06-22,2017,6,22,Thursday,25,2017-25,153.78,154.91,153.68,154.8,2003800,136.67,0.006960497113161601,134.12285714285716,127.87180000000001
2017-06-23,2017,6,23,Friday,25,2017-25,155.0,155.45,154.43,154.64,2214700,136.53,-0.0010339268913990285,134.2392857142857,128.299
2017-06-26,2017,6,26,Monday,26,2017-26,155.18,155.46,153.52,153.96,2360900,135.93,-0.00439725645886857,134.41142857142856,128.72299999999998
